Year,Catalog_ID,Title,Author(s),LDC Catalog No.,ISBN,ISLRN,DOI,Release Date,Member Year(s),DCMI Type(s),Sample Type,Sample Rate,Data Source(s),Project(s),Application(s),Language(s),Language ID(s),License(s),Online Documentation,Licensing Instructions,Citation,URL
2003,LDC2003T17,Multiple-Translation Chinese (MTC) Part 2,"Shudong Huang, David Graff, Kevin Walker, David Miller, Xiaoyi Ma, Christopher Cieri, George R. Doddington",LDC2003T17,1-58563-275-9,484-381-943-904-5,https://doi.org/10.35111/ysj7-3f12,"October 02, 2003",2003,Text,,,newswire,"GALE, TIDES","cross-lingual information retrieval, language teaching, machine translation","English, Mandarin Chinese","eng, cmn",LDC User Agreement for Non-Members,LDC2003T17 Documents,"Subscription & Standard Members, and Non-Members","Huang, Shudong, et al. Multiple-Translation Chinese (MTC) Part 2 LDC2003T17. Web Download. Philadelphia: Linguistic Data Consortium, 2003.",https://catalog.ldc.upenn.edu/LDC2003T17
2003,LDC2003T10,SAID,"Koenraad Kuiper, Heather McCann, Heidi Quinn, Therese Aitchison, Kees van der Veer",LDC2003T10,1-58563-268-6,567-782-098-693-0,https://doi.org/10.35111/msvm-t728,"June 26, 2003",2003,Text,,,dictionaries,,"machine translation, parsing",English,eng,LDC User Agreement for Non-Members,LDC2003T10 Documents,"Subscription & Standard Members, and Non-Members","Kuiper, Koenraad, et al. SAID LDC2003T10. Web Download. Philadelphia: Linguistic Data Consortium, 2003.",https://catalog.ldc.upenn.edu/LDC2003T10
2003,LDC2003S06,Santa Barbara Corpus of Spoken American English Part II,"John W. Du Bois, Wallace L. Chafe, Charles Meyer, Sandra A. Thompson, Nii Martey",LDC2003S06,1-58563-272-4,951-825-759-886-6,https://doi.org/10.35111/v06j-4w13,"October 02, 2003",2003,Sound,pcm,22050,microphone speech,Talkbank,"discourse analysis, prosody",English,eng,LDC User Agreement for Non-Members,LDC2003S06 Documents,"Subscription & Standard Members, and Non-Members","Du Bois, John W., et al. Santa Barbara Corpus of Spoken American English Part II LDC2003S06. Web Download. Philadelphia: Linguistic Data Consortium, 2003.",https://catalog.ldc.upenn.edu/LDC2003S06
2003,LDC2003T15,SLX Corpus of Classic Sociolinguistic Interviews,"Stephanie Strassel, Jeffrey Conn, Suzanne Wagner Evans, Christopher Cieri, William Labov, Kazuaki Maeda",LDC2003T15,1-58563-273-2,034-299-958-433-1,https://doi.org/10.35111/109x-k373,"November 25, 2003",2003,"Sound, Text",pcm,22050,field recordings,"DASL, Talkbank","discourse analysis, sociolinguistics",English,eng,LDC User Agreement for Non-Members,LDC2003T15 Documents,"Subscription & Standard Members, and Non-Members","Strassel, Stephanie, et al. SLX Corpus of Classic Sociolinguistic Interviews LDC2003T15. Web Download. Philadelphia: Linguistic Data Consortium, 2003.",https://catalog.ldc.upenn.edu/LDC2003T15
2003,LDC2003T16,SummBank 1.0,"Dragomir Radev, Simone Teufel, Horacio Saggion, Wai Lam, John Blitzer, Arda Celebi, Elliott Drabek, Danyu Liu, Hong Qi, Tim Allison",LDC2003T16,1-58563-274-0,352-475-235-734-5,https://doi.org/10.35111/7v71-fh28,"December 18, 2003",2003,Text,,,government documents,,"cross-lingual information retrieval, summarization","Yue Chinese, English","yue, eng",,LDC2003T16 Documents,"Subscription & Standard Members, and Non-Members","Radev, Dragomir, et al. SummBank 1.0 LDC2003T16. Web Download. Philadelphia: Linguistic Data Consortium, 2003.",https://catalog.ldc.upenn.edu/LDC2003T16
2003,LDC2003S05,West Point Russian Speech,"Stephen A. LaRocca, Christine Tomei",LDC2003S05,1-58563-277-5,741-782-638-900-9,https://doi.org/10.35111/7rt8-8x28,"December 18, 2003",2003,Sound,1-channel pcm,22050,microphone speech,,speech recognition,Russian,rus,LDC User Agreement for Non-Members,LDC2003S05 Documents,"Subscription & Standard Members, and Non-Members","LaRocca, Stephen A., and Christine Tomei. West Point Russian Speech LDC2003S05. Web Download. Philadelphia: Linguistic Data Consortium, 2003.",https://catalog.ldc.upenn.edu/LDC2003S05
2002,LDC2002S11,1997 HUB4 English Evaluation Speech and Transcripts,"David Graff, Jonathan G. Fiscus, John S. Garofolo",LDC2002S11,1-58563-227-9,484-643-355-341-4,https://doi.org/10.35111/qfs3-p755,"May 29, 2002",2002,Sound,2-channel ulaw,16000,broadcast news,"Hub4, GALE, EARS",speech recognition,English,eng,USC Marketplace Agreement,LDC2002S11 Documents,"Subscription & Standard Members, and Non-Members","Graff, David, Jonathan Fiscus, and John Garofolo. 1997 HUB4 English Evaluation Speech and Transcripts LDC2002S11. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S11
2002,LDC2002S22,1997 HUB5 Arabic Evaluation,"David Graff, Alvin Martin, David Miller, Mark Przybocki, Kevin Walker",LDC2002S22,1-58563-232-5,359-804-609-199-0,https://doi.org/10.35111/yckb-2763,"July 09, 2002",2002,Sound,2-channel ulaw,8000,telephone conversations,"Hub5-LVCSR, GALE, EARS",speech recognition,Egyptian Arabic,arz,LDC User Agreement for Non-Members,LDC2002S22 Documents,"Subscription & Standard Members, and Non-Members","Graff, David, et al. 1997 HUB5 Arabic Evaluation LDC2002S22. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S22
2002,LDC2002T39,1997 HUB5 Arabic Transcripts,Linguistic Data Consortium,LDC2002T39,1-58563-245-7,781-317-110-120-4,https://doi.org/10.35111/cdb8-c507,"August 06, 2002",2002,Text,,,telephone conversations,"Hub5-LVCSR, GALE, EARS",speech recognition,Egyptian Arabic,arz,LDC User Agreement for Non-Members,LDC2002T39 Documents,"Subscription & Standard Members, and Non-Members","Linguistic Data Consortium. 1997 HUB5 Arabic Transcripts LDC2002T39. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002T39
2002,LDC2002S23,1997 HUB5 English Evaluation,NIST Multimodal Information Group,LDC2002S23,1-58563-233-3,972-929-534-164-6,https://doi.org/10.35111/y3en-gj62,,2002,"Sound, Text",2-channel ulaw,8000,telephone conversations,Hub5-LVCSR,speech recognition,English,eng,,,"Subscription & Standard Members, and Non-Members","NIST Multimodal Information Group. 1997 HUB5 English Evaluation LDC2002S23. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S23
2002,LDC2002S24,1997 HUB5 German Evaluation,Linguistic Data Consortium,LDC2002S24,1-58563-234-1,277-654-929-622-8,https://doi.org/10.35111/c2j3-2h86,"November 08, 2002",2002,Sound,ulaw,8000,telephone conversations,"Hub5-LVCSR, GALE, EARS",speech recognition,German,deu,LDC User Agreement for Non-Members,LDC2002S24 Documents,"Subscription & Standard Members, and Non-Members","Linguistic Data Consortium. 1997 HUB5 German Evaluation LDC2002S24. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S24
2002,LDC2003T03,1997 HUB5 German Transcripts,Alvin Martin,LDC2003T03,1-58563-247-3,738-976-749-370-1,https://doi.org/10.35111/cs3c-x004,"March 06, 2003","2002, 2003",Text,,,telephone conversations,"Hub5-LVCSR, GALE, EARS",speech recognition,German,deu,LDC User Agreement for Non-Members,LDC2003T03 Documents,"Subscription & Standard Members, and Non-Members","Martin, Alvin. 1997 HUB5 German Transcripts LDC2003T03. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2003T03
2002,LDC2002S25,1997 HUB5 Spanish Evaluation,Linguistic Data Consortium,LDC2002S25,1-58563-235-x,676-014-440-538-8,https://doi.org/10.35111/ex0y-vh14,"December 22, 2002",2002,Sound,ulaw,8000,telephone conversations,"Hub5-LVCSR, GALE, EARS",speech recognition,Spanish,spa,LDC User Agreement for Non-Members,LDC2002S25 Documents,"Subscription & Standard Members, and Non-Members","Linguistic Data Consortium. 1997 HUB5 Spanish Evaluation LDC2002S25. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S25
2002,LDC2003T04,1997 HUB5 Spanish Transcripts,Alvin Martin,LDC2003T04,1-58563-248-1,253-136-069-048-3,https://doi.org/10.35111/mt5q-ek34,"March 06, 2003","2002, 2003",Text,,,telephone conversations,"EARS, GALE, Hub5-LVCSR",speech recognition,Spanish,spa,LDC User Agreement for Non-Members,LDC2003T04 Documents,"Subscription & Standard Members, and Non-Members","Martin, Alvin. 1997 HUB5 Spanish Transcripts LDC2003T04. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2003T04
2002,LDC2002S10,1998 HUB5 English Evaluation,"David Graff, Alvin Martin, David Miller",LDC2002S10,1-58563-226-0,320-759-350-893-6,https://doi.org/10.35111/py2a-6706,"March 27, 2002",2002,Sound,2-channel ulaw,8000,telephone conversations,"Hub5-LVCSR, GALE, EARS",speech recognition,English,eng,LDC User Agreement for Non-Members,LDC2002S10 Documents,"Subscription & Standard Members, and Non-Members","Graff, David, Alvin Martin, and David Miller. 1998 HUB5 English Evaluation LDC2002S10. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S10
2002,LDC2003T02,1998 HUB5 English Transcripts,Alvin Martin,LDC2003T02,1-58563-253-8,381-881-716-017-5,https://doi.org/10.35111/qxsf-4869,"March 06, 2003","2002, 2003",Text,,,telephone conversations,"Hub5-LVCSR, GALE, EARS",speech recognition,English,eng,LDC User Agreement for Non-Members,LDC2003T02 Documents,"Subscription & Standard Members, and Non-Members","Martin, Alvin. 1998 HUB5 English Transcripts LDC2003T02. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2003T02
2002,LDC2002S56,2000 Communicator Evaluation,"Marilyn Walker, John Aberdeen, Gregory Sanders",LDC2002S56,1-58563-258-9,679-178-608-649-7,https://doi.org/10.35111/4tfj-2k15,,2002,Sound,,8000,transcribed speech,Communicator,spoken dialogue systems,English,eng,LDC User Agreement for Non-Members,LDC2002S56 Documents,"Subscription & Standard Members, and Non-Members","Walker, Marilyn, John Aberdeen, and Gregory Sanders. 2000 Communicator Evaluation LDC2002S56. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S56
2002,LDC2002S09,2000 HUB5 English Evaluation Speech,Linguistic Data Consortium,LDC2002S09,1-58563-225-2,650-378-591-541-7,https://doi.org/10.35111/p7pz-x179,,2002,Sound,,,telephone conversations,Hub5-LVCSR,speech recognition,English,eng,LDC User Agreement for Non-Members,LDC2002S09 Documents,"Subscription & Standard Members, and Non-Members","Linguistic Data Consortium. 2000 HUB5 English Evaluation Speech LDC2002S09. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S09
2002,LDC2002T43,2000 HUB5 English Evaluation Transcripts,Linguistic Data Consortium,LDC2002T43,1-58563-541-3,433-190-013-581-4,https://doi.org/10.35111/8c95-0c55,"January 01, 2002",2002,Text,,,,Hub5-LVCSR,,English,eng,LDC User Agreement for Non-Members,LDC2002T43 Documents,"Subscription & Standard Members, and Non-Members","Linguistic Data Consortium. 2000 HUB5 English Evaluation Transcripts LDC2002T43. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002T43
2002,LDC2002S13,2001 HUB5 English Evaluation,"David Graff, Alvin Martin, David Miller, Mark Przybocki, Kevin Walker",LDC2002S13,1-58563-229-5,158-193-057-195-0,https://doi.org/10.35111/xpq7-8p23,"April 16, 2002",2002,"Sound, Text",2-channel ulaw,8000,telephone conversations,"Hub5-LVCSR, GALE, EARS",speech recognition,English,eng,LDC User Agreement for Non-Members,,"Subscription & Standard Members, and Non-Members","Graff, David, et al. 2001 HUB5 English Evaluation LDC2002S13. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S13
2002,LDC2002S12,2001 HUB5 Mandarin Evaluation,"David Graff, Alvin Martin, David Miller, Mark Przybocki, Kevin Walker",LDC2002S12,1-58563-228-7,002-640-961-995-2,https://doi.org/10.35111/9ydy-sh84,"April 30, 2002",2002,Sound,2-channel ulaw,8000,telephone conversations,"EARS, GALE, Hub5-LVCSR",speech recognition,Mandarin Chinese,cmn,LDC User Agreement for Non-Members,LDC2002S12 Documents,"Subscription & Standard Members, and Non-Members","Graff, David, et al. 2001 HUB5 Mandarin Evaluation LDC2002S12. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S12
2002,LDC2003T01,2001 HUB5 Mandarin Transcripts,"David Graff, Alvin Martin, David Miller, Mark Przybocki, Kevin Walker",LDC2003T01,1-58563-252-x,799-085-183-531-8,https://doi.org/10.35111/naha-fq64,"February 25, 2003","2002, 2003",Text,,,telephone conversations,"EARS, GALE, Hub5-LVCSR",speech recognition,Mandarin Chinese,cmn,LDC User Agreement for Non-Members,LDC2003T01 Documents,"Subscription & Standard Members, and Non-Members","Graff, David, et al. 2001 HUB5 Mandarin Transcripts LDC2003T01. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2003T01
2002,LDC2002S34,2001 NIST Speaker Recognition Evaluation Corpus,"Mark Przybocki, Alvin Martin",LDC2002S34,1-58563-241-4,176-469-534-264-7,https://doi.org/10.35111/6ex1-y346,"September 26, 2002",2002,Sound,ulaw,8000,telephone speech,NIST SRE,"speaker identification, speaker segmentation and tracking",English,eng,LDC User Agreement for Non-Members,LDC2002S34 Documents,"Subscription & Standard Members, and Non-Members","Przybocki, Mark, and Alvin Martin. 2001 NIST Speaker Recognition Evaluation Corpus LDC2002S34. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S34
2002,LDC2002L49,Buckwalter Arabic Morphological Analyzer Version 1.0,Tim Buckwalter,LDC2002L49,1-58563-257-0,435-186-167-011-2,https://doi.org/10.35111/7vzm-mb15,"November 08, 2002",2002,Text,,,dictionaries,"TIDES, GALE","information retrieval, machine translation, natural language processing","Standard Arabic, English","arb, eng",GNU General Public License v2,LDC2002L49 Documents,"Subscription & Standard Members, and Non-Members","Buckwalter, Tim. Buckwalter Arabic Morphological Analyzer Version 1.0 LDC2002L49. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002L49
2002,LDC2002S37,CALLHOME Egyptian Arabic Speech Supplement,Linguistic Data Consortium,LDC2002S37,1-58563-243-0,710-821-044-437-4,https://doi.org/10.35111/kahy-mp21,"August 06, 2002",2002,Sound,2-channel ulaw,8000,telephone conversations,"Hub5-LVCSR, GALE, EARS",speech recognition,Egyptian Arabic,arz,LDC User Agreement for Non-Members,LDC2002S37 Documents,"Subscription & Standard Members, and Non-Members","Linguistic Data Consortium. CALLHOME Egyptian Arabic Speech Supplement LDC2002S37. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S37
2002,LDC2002T38,CALLHOME Egyptian Arabic Transcripts Supplement,Linguistic Data Consortium,LDC2002T38,1-58563-244-9,244-440-307-221-8,https://doi.org/10.35111/jcsy-gv04,"August 06, 2002",2002,Text,,,telephone conversations,"Hub5-LVCSR, GALE, EARS",speech recognition,Egyptian Arabic,arz,LDC User Agreement for Non-Members,LDC2002T38 Documents,"Subscription & Standard Members, and Non-Members","Linguistic Data Consortium. CALLHOME Egyptian Arabic Transcripts Supplement LDC2002T38. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002T38
2002,LDC2002L27,Chinese-English Translation Lexicon Version 3.0,"Shudong Huang, David Graff",LDC2002L27,1-58563-238-4,108-782-445-016-1,https://doi.org/10.35111/7t9x-0z23,"June 17, 2002",2002,Text,,,"dictionaries, web collection","TIDES, GALE",,"English, Mandarin Chinese","eng, cmn",LDC User Agreement for Non-Members,LDC2002L27 Documents,"Subscription & Standard Members, and Non-Members","Huang, Shudong, and David Graff. Chinese-English Translation Lexicon Version 3.0 LDC2002L27. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002L27
2002,LDC2002S28,Emotional Prosody Speech and Transcripts,"Mark Liberman, Kelly Davis, Murray Grossman, Nii Martey, John Bell",LDC2002S28,1-58563-237-6,191-383-337-125-7,https://doi.org/10.35111/37ff-a902,"July 23, 2002",2002,Sound,2-channel pcm,22050,microphone speech,,"speech recognition, prosody, pronunciation modeling",English,eng,LDC User Agreement for Non-Members,LDC2002S28 Documents,"Subscription & Standard Members, and Non-Members","Liberman, Mark, et al. Emotional Prosody Speech and Transcripts LDC2002S28. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002S28
2002,LDC2001S16,Grassfields Bantu Fieldwork: Ngomba Tone Paradigms,"Steven Bird, John Bell",LDC2001S16,1-58563-216-3,147-689-240-962-1,https://doi.org/10.35111/ydek-8j04,"December 22, 2002","2001, 2002",Sound,,,"field recordings, microphone speech",Talkbank,,Ngomba,jgo,LDC User Agreement for Non-Members,LDC2001S16 Documents,"Subscription & Standard Members, and Non-Members","Bird, Steven, and John Bell. Grassfields Bantu Fieldwork: Ngomba Tone Paradigms LDC2001S16. Web Download. Philadelphia: Linguistic Data Consortium, 2001.",https://catalog.ldc.upenn.edu/LDC2001S16
2002,LDC2002T26,Korean English Treebank Annotations,"Martha Palmer, Chung-Hye Han, Na-Rae Han, Eon-Suk Ko, Hee-Jong Yi, Alan Lee, Chris Walker, John Duda, Nianwen Xue",LDC2002T26,1-58563-236-8,977-393-913-599-2,https://doi.org/10.35111/bpbe-jj95,"May 13, 2002",2002,Text,,,varied,,"tagging, parsing, natural language processing","Korean, English","kor, eng",Korean English Treebank Annotations,LDC2002T26 Documents,"Subscription & Standard Members, and Non-Members","Palmer, Martha, et al. Korean English Treebank Annotations LDC2002T26. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002T26
2002,LDC2002T01,Multiple-Translation Chinese Corpus,"Shudong Huang, David Graff, George R. Doddington",LDC2002T01,1-58563-217-1,642-346-533-147-2,https://doi.org/10.35111/et6h-0e55,"February 04, 2002",2002,Text,,,newswire,"TIDES, GALE",machine translation,"English, Mandarin Chinese","eng, cmn",LDC User Agreement for Non-Members,LDC2002T01 Documents,"Subscription & Standard Members, and Non-Members","Huang, Shudong, David Graff, and George Doddington. Multiple-Translation Chinese Corpus LDC2002T01. Web Download. Philadelphia: Linguistic Data Consortium, 2002.",https://catalog.ldc.upenn.edu/LDC2002T01
